"","bicor_test","cor_test","MAE_test","maxBiCor_Cor"
"cg02595474",0.896394155843444,0.980543046295748,0.000203834237905936,0.980543046295748
"cg02596500",0.813857083355919,0.768291913817557,0.0639365694424729,0.813857083355919
"cg02597084",NA,NA,0.0205696833055396,NA
"cg02598071",0.935324652603646,0.972052937658106,0.0100548391087091,0.972052937658106
"cg02598618",0.6541813681702,0.942260886068906,0.00314375444603809,0.942260886068906
"cg02599705",0.944611031075639,0.97586830315237,0.00144563776166812,0.97586830315237
"cg02600036",0.865027106719477,0.860533631856088,0.00103273321032021,0.865027106719477
"cg02600043",0.171085998605701,0.452544541324936,0.00570190922563213,0.452544541324936
"cg02600490",0.994208103833521,0.997543293288064,0.000669190435502953,0.997543293288064
"cg02600653",0.94529254642357,0.949492024844858,0.00152675552625581,0.949492024844858
"cg02601407",0.98077735518343,0.981049909917488,0.00118074360336361,0.981049909917488
"cg02602455",0.883074193082483,0.890701146324534,0.0028810588690149,0.890701146324534
"cg02603112",0.960026163686833,0.960906124360314,0.00234038280845444,0.960906124360314
"cg02604675",0.776110188519088,0.797604548235396,0.00354034917918866,0.797604548235396
"cg02606236",0.983673319503596,0.996009008028004,0.0108977522168406,0.996009008028004
"cg02606720",0.973060752540579,0.969869389518945,0.00240422855522493,0.973060752540579
"cg02606840",0.999195403149467,0.999523399594686,0.00085909265918209,0.999523399594686
"cg02607544",0.972241609832827,0.970948333453367,0.00694266052930331,0.972241609832827
"cg02607779",0.919119980831132,0.919873277106292,0.0128143233461667,0.919873277106292
"cg02608452",0.981843844610502,0.983932953533762,0.00432965720185718,0.983932953533762
"cg02609650",0.738401497548635,0.710463557056265,0.00627084104905501,0.738401497548635
"cg02610586",0.942738197065405,0.951457873438521,0.000776002492557881,0.951457873438521
"cg02610843",0.96456496063006,0.965098089196627,0.00495360005991898,0.965098089196627
"cg02611007",0.935084933879151,0.988780498150671,0.0121946467280417,0.988780498150671
"cg02612181",0.956994582386246,0.953662423533274,0.00215595666830354,0.956994582386246
"cg02613681",0.991738136561831,0.993529646870841,0.00698712314432143,0.993529646870841
"cg02613810",0.738535295005764,0.736824693469319,0.00148959948211236,0.738535295005764
"cg02613931",0.893912794019948,0.960741200293755,0.000411137503752425,0.960741200293755
"cg02614847",0.99945027847973,0.999856340896453,0.000830239280250666,0.999856340896453
"cg02615643",0.973971637692496,0.975549360969242,0.0019357095072409,0.975549360969242
"cg02615877",0.946178312612045,0.971020716417632,0.000382928987615229,0.971020716417632
"cg02616486",0.99956266914269,0.999887545587662,0.000138879861508956,0.999887545587662
"cg02619656",0.973244297350575,0.977322499571776,0.000258237116798399,0.977322499571776
"cg02620380",0.600525686467629,0.823822030911359,0.000605291309984601,0.823822030911359
"cg02620401",0.834871230863956,0.938556275062139,0.00236581046919304,0.938556275062139
"cg02620514",0.905917589135469,0.888136543773483,0.00204390992198378,0.905917589135469
"cg02620634",0.702369925761136,0.720759726953958,0.00199580331556898,0.720759726953958
"cg02622074",0.439858482735944,0.68211171160423,0.00250466762399834,0.68211171160423
"cg02626727",0.92789429489463,0.931674638397726,0.00472924251775997,0.931674638397726
"cg02627247",0.722304308453458,0.747887812158647,0.00201153565741136,0.747887812158647
"cg02628016",0.951181635509813,0.951321628169606,0.000716353882886878,0.951321628169606
"cg02628039",0.783771333100353,0.799394333799453,0.00322966903450203,0.799394333799453
"cg02628072",0.933189109365323,0.93789085295602,0.00743549002390392,0.93789085295602
"cg02628151",0.640507591691071,0.935454379903453,0.00979220082579979,0.935454379903453
"cg02628606",0.78209817268427,0.875618265500626,0.00383833021745589,0.875618265500626
"cg02629039",0.77820056625027,0.772425351634966,0.00395726637282628,0.77820056625027
"cg02630138",0.937027925165573,0.973874370439736,0.00247430496202711,0.973874370439736
"cg02631092",0.89828447071904,0.899253275144669,0.00147768851062491,0.899253275144669
"cg02631957",0.798580781608949,0.813431177993029,0.00186874889727135,0.813431177993029
"cg02632028",0.990906326071245,0.993600798611517,0.000693552330456704,0.993600798611517
"cg02632077",0.187609532775575,0.0343370259620788,0.00951610867533973,0.187609532775575
"cg02632460",0.627326019614205,0.840774561198263,0.00197131405625095,0.840774561198263
"cg02632558",0.855612713809837,0.861684884431158,0.00152589385646718,0.861684884431158
"cg02632559",0.989741479387942,0.992393043646481,0.00169792577525679,0.992393043646481
"cg02633042",0.991445286656497,0.998653779208758,0.00316575828263077,0.998653779208758
"cg02633867",0,0,0.0531796758451178,0
"cg02634323",0.757123455748687,0.803462379159663,0.0355449259818968,0.803462379159663
"cg02634369",0.891887191658627,0.920037802322514,0.00468618011372662,0.920037802322514
"cg02634400",0.985900765953105,0.994613537590037,0.00222393083747979,0.994613537590037
"cg02634628",0.559100261039479,0.980010051386863,0.00643457538351544,0.980010051386863
"cg02634790",0.966155449922327,0.967914836841501,0.000654943564704968,0.967914836841501
"cg02635521",0.999439767131933,0.999689232203122,0.00019511890988505,0.999689232203122
"cg02635768",0.58440423472952,0.631000739450732,0.00222185722883545,0.631000739450732
"cg02638021",0.992593596023164,0.995236810196944,0.000738985894612187,0.995236810196944
"cg02644056",0.681665740060974,0.998949619823247,0.000444667581211589,0.998949619823247
"cg02644696",0.999390101330909,0.999880006849769,5.47562527831724e-05,0.999880006849769
"cg02645656",0.896297364249033,0.923126717234783,0.0142070629750222,0.923126717234783
"cg02646433",0.896897190644411,0.906778816334492,0.0124952140232499,0.906778816334492
"cg02648117",0.785002906820234,0.784729154965129,0.00161803347139722,0.785002906820234
"cg02648459",0.944032277337446,0.961652470310522,0.0058743767995524,0.961652470310522
"cg02648464",0.842044086997689,0.968985595666255,0.0044832460209801,0.968985595666255
"cg02649349",0.999480220716263,0.99962935054383,0.000161543735507752,0.99962935054383
"cg02649631",0.73204384302853,0.866669881458753,0.0153846489692331,0.866669881458753
"cg02650131",0.842294771297402,0.849967261855362,0.00421921994887048,0.849967261855362
"cg02650266",0.958615047435061,0.968485063354198,0.00857221084896472,0.968485063354198
"cg02650321",0.911386786850896,0.908378550300224,0.00173734825662447,0.911386786850896
"cg02650385",0.506715335900527,0.541663230248657,0.00293113574938798,0.541663230248657
"cg02651569",0.234615850891466,0.229901564327064,0.00618454740847219,0.234615850891466
"cg02652404",0.999374169057109,0.999321879035148,0.000529582913003313,0.999374169057109
"cg02652690",0.749666605313895,0.803720947824585,0.00165773847360418,0.803720947824585
"cg02653214",0.968691387892187,0.968153277112484,0.00167313013214193,0.968691387892187
"cg02654499",0.81740462181224,0.810859307973753,0.00565342804521496,0.81740462181224
"cg02656797",0.715366940302781,0.725514842759457,0.0234183289122065,0.725514842759457
"cg02656943",0.947940817052904,0.959622025825981,0.00296566366292689,0.959622025825981
"cg02657478",0.894763395435909,0.894258210296698,0.00288083162264402,0.894763395435909
"cg02657725",0.491571109216994,0.571414817505982,0.0273225745249526,0.571414817505982
"cg02658132",0.88389061447889,0.873565885477777,0.00107114833870531,0.88389061447889
"cg02658193",0.434714244245422,0.527468953285572,0.00223004457318733,0.527468953285572
"cg02658499",0.924717718695201,0.911187231806701,0.00165451300421249,0.924717718695201
"cg02658515",0.999712999553265,0.999868889760604,0.000155921481091781,0.999868889760604
"cg02658957",0.861043131757624,0.874700246071848,0.00348262549425321,0.874700246071848
"cg02659843",0.878945498378318,0.865739517770781,0.00167085273233553,0.878945498378318
"cg02660960",0.954362828719465,0.955087652047854,0.00429969298509575,0.955087652047854
"cg02661353",-0.0291766553821829,0.00249391267007446,0.00203646565877136,0.00249391267007446
"cg02661453",0.424673309887356,0.960392245577163,0.00329565849219693,0.960392245577163
"cg02661636",0.460488581870293,0.996537600240093,0.00278846504333352,0.996537600240093
"cg02661743",0.954738436180166,0.957277374838916,0.00444273634001835,0.957277374838916
"cg02661764",0.949544627299964,0.965142367015184,0.00447331811365209,0.965142367015184
"cg02662015",0.778386746784674,0.847362417870756,0.0028910447545053,0.847362417870756
"cg02663486",0.836507168479697,0.865111992602036,0.0199620162340385,0.865111992602036
"cg02665167",0.890267011779254,0.883874420162509,0.00181065283289611,0.890267011779254
"cg02667765",0.98063078739795,0.984858273083422,0.000256306557287644,0.984858273083422
"cg02669060",0.973531493983126,0.968038225500944,0.000565482827787012,0.973531493983126
"cg02670721",0.971908304695098,0.980208026718356,0.015533914597209,0.980208026718356
"cg02671369",0.781667376194666,0.81945285434819,0.00167618496390587,0.81945285434819
"cg02671508",0.804881370897819,0.937572375939382,0.0132778957139525,0.937572375939382
"cg02672155",0.986396538304993,0.987061315074785,0.000937355525288452,0.987061315074785
"cg02673411",0.732404389663517,0.999550373516626,0.000997593354285287,0.999550373516626
"cg02673624",0.973122542858235,0.970135842294631,0.00206780754604069,0.973122542858235
"cg02674428",0.96911067666937,0.975349370176096,0.0275873717415441,0.975349370176096
"cg02675394",0.988891116113222,0.985819787270471,0.00408589594747978,0.988891116113222
"cg02675830",0.969678684776702,0.976543996063767,0.00153851507061131,0.976543996063767
"cg02676375",0.884965964068616,0.858605099520291,0.00592416438701022,0.884965964068616
"cg02677048",0.895220514341124,0.959205855259886,0.0150016875635097,0.959205855259886
"cg02677805",0.881351751680771,0.992344548994832,0.0114125376147096,0.992344548994832
"cg02677957",0.977040010999375,0.982838763558103,0.00239469529027697,0.982838763558103
"cg02679551",0.998431061536505,0.99859969805938,0.000294716061057347,0.99859969805938
"cg02680430",0.856891456006337,0.872557981660319,0.0149738843936967,0.872557981660319
"cg02681015",0.93740297710493,0.925264248682204,0.00820922802901415,0.93740297710493
"cg02681442",0.967287572217982,0.97335180755942,0.00934667203544852,0.97335180755942
"cg02681616",0.724580093958424,0.880157863428918,0.00306965580521125,0.880157863428918
"cg02683277",0.960843043960544,0.984862638895594,0.00346357371885851,0.984862638895594
"cg02684031",0.810360817908371,0.925491604584618,0.00369366733352572,0.925491604584618
"cg02684102",0.999161091063025,0.999266901141769,0.000254846816807874,0.999266901141769
"cg02687104",0.741611634269365,0.774881764898148,0.00384295704441828,0.774881764898148
"cg02688117",0.903371438419746,0.945679707200409,0.00373848301746937,0.945679707200409
"cg02688223",0.274790661121544,0.422242777746102,0.0314553174891625,0.422242777746102
"cg02689072",0.90147609439331,0.930692589764876,0.00244679300027917,0.930692589764876
"cg02689185",NA,NA,0.0186695237053498,NA
"cg02690638",0.939820392353155,0.94472956836825,0.00704982824266387,0.94472956836825
"cg02690681",0.899500708247916,0.904675706772163,0.0126051342133329,0.904675706772163
"cg02690705",NA,NA,0.00216224797589887,NA
"cg02690737",0.893202396291445,0.873934342913166,0.0037826540125222,0.893202396291445
"cg02690873",0.995049014207694,0.996009758381374,0.00298541900313308,0.996009758381374
"cg02691325",0.98967682223037,0.996220314684864,0.00465728792158782,0.996220314684864
"cg02691990",0.915242670156376,0.925921970277072,0.00102892210138451,0.925921970277072
"cg02692845",0.826799187214693,0.937215408694794,0.002743185394978,0.937215408694794
"cg02693146",0.91658128436126,0.911041245253885,0.00155540222866885,0.91658128436126
"cg02693607",0.973281689461188,0.977743491226089,0.000443088669646707,0.977743491226089
"cg02693960",0.869438454514666,0.891741260887998,0.000964402601736802,0.891741260887998
"cg02694968",-0.0734148630178619,0.726484660563037,0.00572684574771737,0.726484660563037
"cg02696540",0.999368336591926,0.999667324589484,0.000113458316764792,0.999667324589484
"cg02696766",-0.285704929203966,-0.17910923292033,0.00871755356397053,-0.17910923292033
"cg02697105",0.693229842787194,0.781815832791094,0.0363937870100545,0.781815832791094
"cg02697649",0.868554774674837,0.966888427624062,0.011869349712998,0.966888427624062
"cg02699578",0.88666326225596,0.893701470239002,0.00603694563075347,0.893701470239002
"cg02699795",0.976810767456556,0.987157233822141,0.00423728885046257,0.987157233822141
"cg02700447",0.99934070481041,0.999708363229742,0.000173264208376211,0.999708363229742
"cg02700726",0.976098215338479,0.980358271496084,0.00521918628530751,0.980358271496084
"cg02701049",0.453169016299635,0.629880630693265,0.00785958204292886,0.629880630693265
"cg02703679",0.929528068213512,0.994461602087593,0.0107100164030351,0.994461602087593
"cg02705208",0.875772352210516,0.86872323694916,0.0144691375636288,0.875772352210516
"cg02705280",NA,NA,0.0276470381266588,NA
"cg02707033",0.887691093582886,0.898334823715889,0.0224933881140345,0.898334823715889
"cg02707087",0.765166909243702,0.759306935101653,0.00128801398169848,0.765166909243702
"cg02708246",0.915436263863625,0.911850225413411,0.00192574837339987,0.915436263863625
"cg02708939",0.93368748870544,0.940272106070094,0.00494874953474583,0.940272106070094
"cg02709617",0.999152137139898,0.999233644615984,0.000263663197339607,0.999233644615984
"cg02710949",0.954936229342424,0.958771450607049,0.0217755739835376,0.958771450607049
"cg02711775",0.977157191981261,0.984902556694344,0.00916445726637943,0.984902556694344
"cg02712075",0.80726736887229,0.811058794231767,0.00214247476147433,0.811058794231767
"cg02712553",0.713650094228782,0.874339324414004,0.00141548461745961,0.874339324414004
"cg02713637",0.62495214930849,0.684012671198716,0.00169988179158198,0.684012671198716
"cg02714472",0.603226459315552,0.582997447054263,0.00848116481180779,0.603226459315552
"cg02714514",0.934808449257074,0.921321356213987,0.00136240817912581,0.934808449257074
"cg02714609",0.272210307328252,0.366714223772324,0.00354697139187626,0.366714223772324
"cg02714730",0.863800506849235,0.877371716866323,0.00175216284851848,0.877371716866323
"cg02714778",0.74568634173587,0.75989847206146,0.00612805311117548,0.75989847206146
"cg02715589",0.855199209046729,0.843336957047652,0.00535736479350202,0.855199209046729
"cg02715869",0.909115270298846,0.904081973081652,0.00216237580576351,0.909115270298846
