Probe_ID,M,U,col
cg04169469,NA,10740295,NA
cg04169476,NA,3770440,NA
cg04169770,NA,34767963,NA
cg04170233,NA,58734252,NA
cg04171392,NA,93701480,NA
cg04173950,NA,23618828,NA
cg04174442,NA,87746229,NA
cg04175509,NA,92621383,NA
cg04175582,NA,83809418,NA
cg04175952,NA,3767825,NA
cg04176022,NA,97664238,NA
cg04176516,NA,75750561,NA
cg04177975,NA,9672252,NA
cg04178407,NA,31778951,NA
cg04179740,NA,97664363,NA
cg04181061,NA,2683925,NA
cg04181115,95620448,4805872,R
cg04181812,NA,45789866,NA
cg04182635,NA,96709905,NA
cg04182655,NA,74654966,NA
cg04184175,NA,28665247,NA
cg04186556,34717255,86602430,G
cg04188260,NA,8768830,NA
cg04189112,NA,41709191,NA
cg04189329,NA,66675233,NA
cg04190578,NA,76618373,NA
cg04190606,NA,40714223,NA
cg04191285,NA,87672193,NA
cg04191885,NA,73764288,NA
cg04192455,NA,85667989,NA
cg04192711,NA,91635533,NA
cg04192879,NA,6733119,NA
cg04193235,NA,67704124,NA
cg04193285,NA,58800247,NA
cg04193717,NA,79667179,NA
cg04195373,NA,77681989,NA
cg04195911,NA,55663170,NA
cg04196288,NA,82735353,NA
cg04196919,NA,88709231,NA
cg04196926,NA,4717284,NA
cg04197544,NA,72707990,NA
cg04197789,NA,2771554,NA
cg04197976,NA,65804295,NA
cg04198597,NA,41704955,NA
cg04198941,NA,81718906,NA
cg04199297,16747222,57775587,G
cg04200591,NA,52725592,NA
cg04201234,NA,56697826,NA
cg04201608,NA,87808304,NA
cg04202135,NA,64689249,NA
cg04202209,NA,73705205,NA
cg04203737,NA,6760567,NA
cg04203883,NA,9792870,NA
cg04204168,NA,51725226,NA
cg04205043,NA,75714870,NA
cg04206122,NA,27741291,NA
cg04206337,NA,95788386,NA
cg04207200,NA,5601542,NA
cg04207566,NA,77652194,NA
cg04207618,34654579,23790242,R
cg04207821,NA,31741189,NA
cg04209170,NA,60657831,NA
cg04209192,NA,7762103,NA
cg04209727,NA,61699185,NA
cg04211240,NA,78717593,NA
cg04211440,NA,99796540,NA
cg04213448,NA,51607273,NA
cg04214310,NA,84600125,NA
cg04215507,NA,87661138,NA
cg04218899,NA,9758414,NA
cg04220619,NA,59664901,NA
cg04221461,NA,63625855,NA
cg04221597,NA,51706270,NA
cg04221741,NA,45774247,NA
cg04222851,NA,73741181,NA
cg04225626,NA,41692962,NA
cg04226139,NA,98617880,NA
cg04226429,NA,9701493,NA
cg04226713,43689885,65606820,R
cg04227740,NA,3787580,NA
cg04228083,10770959,8669875,R
cg04228573,NA,50686855,NA
cg04231169,NA,34789186,NA
cg04232475,NA,41615288,NA
cg04234156,NA,60618139,NA
cg04235854,NA,90668835,NA
cg04236764,NA,64777107,NA
cg04237451,NA,69809971,NA
cg04237581,NA,35715256,NA
cg04240809,NA,2739362,NA
cg04241421,NA,93637219,NA
cg04241940,NA,84693394,NA
cg04243635,NA,66808108,NA
cg04244133,NA,8777195,NA
cg04244970,NA,89630239,NA
cg04245317,NA,71725587,NA
cg04246600,NA,35802292,NA
cg04247657,NA,97673222,NA
cg04248528,NA,75744414,NA
cg04249847,NA,19649153,NA
cg04250758,NA,67793886,NA
cg04250847,NA,62804125,NA
cg04251980,NA,99780520,NA
cg04252879,NA,97708373,NA
cg04254211,3808247,51795905,G
cg04254410,NA,51724542,NA
cg04255022,67710210,89750412,R
cg04255554,NA,3637399,NA
cg04256367,NA,68745176,NA
cg04256768,NA,90712374,NA
cg04256838,NA,15793206,NA
cg04257237,NA,23753872,NA
cg04257609,NA,90749869,NA
cg04258655,NA,89696949,NA
cg04259392,NA,78668510,NA
cg04260531,NA,85784195,NA
cg04261021,NA,5632179,NA
cg04261763,NA,6777251,NA
cg04262128,NA,91784407,NA
cg04263029,NA,69650599,NA
cg04264144,NA,98666376,NA
cg04264558,NA,4696497,NA
cg04264612,NA,91681205,NA
cg04265065,NA,39639186,NA
cg04265576,NA,49771536,NA
cg04267101,NA,68774963,NA
cg04267215,NA,62760832,NA
cg04267424,NA,3717591,NA
cg04268179,NA,60727538,NA
cg04268384,NA,2636105,NA
cg04268405,NA,98625452,NA
cg04270283,NA,73806931,NA
cg04270312,NA,68754842,NA
cg04270539,NA,11742115,NA
cg04272551,NA,59757284,NA
cg04274098,NA,99723274,NA
cg04274358,NA,56758867,NA
cg04275146,NA,75654122,NA
cg04276865,NA,9745284,NA
cg04278944,NA,61711886,NA
cg04279210,NA,44662989,NA
cg04281230,NA,26614838,NA
cg04281884,NA,76746522,NA
cg04282184,NA,78737233,NA
cg04283340,NA,61753253,NA
cg04284377,NA,47740868,NA
cg04285512,NA,93704456,NA
cg04287366,NA,5628553,NA
cg04287515,NA,93672837,NA
cg04288071,NA,5782430,NA
cg04288975,NA,3699234,NA
cg04289242,NA,63749234,NA
cg04290072,NA,28779189,NA
cg04290831,NA,23664931,NA
cg04291050,NA,24672536,NA
cg04291190,NA,28668223,NA
cg04291211,NA,98623532,NA
cg04293184,NA,12692190,NA
cg04293733,90712951,81797278,R
cg04293746,NA,5605172,NA
cg04293756,NA,76605490,NA
cg04294034,NA,97761553,NA
cg04294426,NA,73667292,NA
cg04295410,NA,65678233,NA
cg04295534,NA,58788552,NA
cg04296410,NA,76688393,NA
cg04296683,NA,61762990,NA
cg04297442,NA,93705451,NA
cg04297588,NA,8681553,NA
cg04298210,NA,28802175,NA
cg04298620,NA,5674114,NA
cg04300684,NA,90712493,NA
cg04302128,NA,88698552,NA
cg04302527,NA,87697861,NA
cg04303024,72702538,89802214,R
cg04303199,NA,88799861,NA
cg04304119,NA,10695542,NA
cg04304222,NA,84805581,NA
cg04304345,9749496,41771233,R
cg04304770,NA,46794528,NA
cg04305771,NA,84743852,NA
cg04307083,NA,9692570,NA
cg04307172,NA,11608122,NA
cg04308306,NA,9713923,NA
cg04309649,NA,1603289,NA
cg04310096,NA,97657369,NA
cg04310193,NA,26623958,NA
cg04310284,NA,50748179,NA
cg04312122,NA,9648380,NA
cg04312977,NA,67738905,NA
cg04313551,NA,18666298,NA
cg04314100,NA,41690210,NA
cg04314650,NA,57602125,NA
cg04314760,NA,93683273,NA
cg04316160,NA,87672535,NA
cg04317201,NA,5657376,NA
cg04317399,NA,23704557,NA
cg04317929,NA,4687442,NA
cg04317985,NA,90806975,NA
cg04318006,NA,83717453,NA
cg04318752,NA,1704370,NA
cg04318901,NA,90607160,NA
cg04319582,NA,80773953,NA
cg04321805,NA,78789972,NA
cg04321926,NA,92607534,NA
cg04322052,NA,66603820,NA
cg04322329,81737570,89767339,R
cg04323926,NA,97718462,NA
cg04324237,NA,54802560,NA
cg04326641,90797139,40789830,R
cg04326942,NA,44767867,NA
cg04327611,NA,79640891,NA
cg04327785,NA,23710905,NA
cg04327947,NA,60629894,NA
cg04329261,NA,88776420,NA
cg04329870,NA,90653102,NA
cg04330371,98622324,76697166,G
cg04330548,NA,45603275,NA
cg04333773,NA,87697991,NA
cg04335591,NA,15777579,NA
cg04336027,NA,48612178,NA
cg04336405,NA,8629326,NA
cg04337186,NA,76805561,NA
cg04337454,NA,91610383,NA
cg04337549,NA,84624924,NA
cg04338778,NA,82710225,NA
cg04339551,NA,21696522,NA
cg04339553,NA,75607131,NA
cg04339837,NA,76706505,NA
cg04340533,NA,98707329,NA
cg04340950,NA,33707226,NA
cg04341060,NA,19690541,NA
cg04342828,NA,42665977,NA
cg04343139,NA,97758363,NA
cg04343297,NA,75707372,NA
cg04345269,NA,21790238,NA
cg04345867,NA,80738918,NA
cg04347414,91723534,41612115,G
cg04347491,NA,3741583,NA
cg04348533,NA,19755846,NA
cg04349239,NA,89763111,NA
cg04349438,NA,3704597,NA
cg04349571,NA,97794462,NA
cg04351740,NA,25743214,NA
cg04353073,NA,9762476,NA
cg04353319,NA,62644858,NA
cg04354551,NA,13610233,NA
cg04355384,NA,81725538,NA
cg04356548,NA,71611171,NA
cg04358187,NA,9664573,NA
cg04359093,NA,60609584,NA
cg04359302,NA,6675551,NA
cg04361508,NA,97779834,NA
cg04361843,NA,11680540,NA
cg04362223,NA,99682187,NA
cg04363039,NA,99773890,NA
cg04364888,NA,37670171,NA
cg04365202,NA,45758943,NA
cg04365423,NA,89604332,NA
cg04366185,NA,4624175,NA
cg04367175,NA,2624575,NA
cg04368794,NA,61621929,NA
cg04368876,NA,99784477,NA
cg04370215,NA,98723370,NA
cg04370307,NA,5647876,NA
cg04371354,NA,61697185,NA
cg04373810,NA,41805821,NA
cg04374241,NA,80609349,NA
cg04375918,NA,89712184,NA
cg04376066,NA,97750571,NA
cg04377933,NA,61799132,NA
cg04378487,NA,64704902,NA
cg04382789,NA,88602521,NA
cg04383679,NA,37758292,NA
cg04383857,NA,38653579,NA
cg04384377,NA,5619421,NA
cg04384615,NA,84657485,NA
cg04385386,NA,43793242,NA
cg04388023,NA,89802118,NA
cg04388093,NA,19761103,NA
cg04388597,NA,76739493,NA
cg04388989,NA,99715528,NA
cg04389398,NA,81691468,NA
cg04390578,NA,5602139,NA
cg04391455,NA,16699220,NA
cg04394058,NA,97642973,NA
cg04394787,NA,49764897,NA
cg04395012,81796122,45641908,R
cg04396187,NA,9704581,NA
cg04396213,NA,55767826,NA
cg04397133,NA,8657420,NA
cg04397146,NA,58661122,NA
cg04397347,NA,49731827,NA
cg04397581,NA,3723135,NA
cg04397844,NA,13767121,NA
cg04397974,NA,5678111,NA
cg04398268,6790949,97657281,R
cg04398312,NA,82622584,NA
cg04398985,NA,64761549,NA
cg04399083,NA,93704346,NA
cg04399564,NA,58771288,NA
cg04399625,NA,52777227,NA
cg04400060,NA,46604147,NA
cg04400734,NA,89712152,NA
cg04400972,76740426,41810143,R
cg04401184,NA,61642849,NA
cg04404159,NA,71779191,NA
cg04404249,NA,8677585,NA
cg04404310,62666250,51723298,R
cg04404551,NA,1616211,NA
cg04407088,NA,5680341,NA
cg04407762,NA,23743226,NA
cg04408104,NA,82777361,NA
cg04411170,NA,90787102,NA
cg04411283,NA,60772276,NA
cg04411335,NA,45603167,NA
cg04411639,NA,2642931,NA
cg04411685,NA,66754125,NA
cg04412186,2707246,9793555,G
cg04413152,NA,86724283,NA
cg04413953,NA,76661907,NA
cg04414148,5661235,98653258,G
cg04414191,NA,61617913,NA
cg04415268,NA,41664237,NA
cg04415471,20783932,97791362,R
cg04416060,75725836,2719218,R
cg04416734,97717108,46652258,R
cg04416752,NA,62642912,NA
cg04418091,NA,4715335,NA
cg04419051,NA,78692114,NA
cg04419897,NA,68749273,NA
cg04421688,NA,97736507,NA
cg04422341,16723849,97779276,R
cg04422517,NA,5751412,NA
cg04423188,NA,12706879,NA
cg04423201,NA,97758487,NA
cg04423730,NA,3672906,NA
cg04424621,NA,41734849,NA
cg04424997,NA,10805193,NA
cg04425443,NA,33685843,NA
cg04425966,NA,71731820,NA
cg04426458,NA,68801135,NA
cg04426657,NA,81653853,NA
cg04427333,NA,49608867,NA
cg04428702,NA,57742863,NA
cg04431054,NA,91724387,NA
cg04431616,NA,87632114,NA
cg04433882,NA,99604965,NA
cg04434607,NA,61664186,NA
cg04435494,NA,41670526,NA
cg04435546,NA,60652536,NA
cg04437312,NA,37723554,NA
cg04438009,NA,64781892,NA
cg04440019,NA,84749251,NA
cg04440408,NA,61777225,NA
cg04440476,NA,67767234,NA
cg04440646,NA,51648585,NA
cg04441307,NA,37642259,NA
cg04441847,NA,9712111,NA
cg04443475,NA,2696105,NA
cg04444302,NA,58669219,NA
cg04444642,NA,72675271,NA
cg04444761,NA,81795273,NA
cg04446004,NA,66605895,NA
cg04446274,NA,99611566,NA
cg04447017,NA,94614186,NA
cg04447330,NA,26706955,NA
cg04447890,NA,15652826,NA
cg04448212,NA,3678199,NA
cg04448582,NA,90755483,NA
cg04449703,NA,55756885,NA
cg04449857,NA,12715905,NA
cg04450349,NA,80715378,NA
cg04451839,NA,16665125,NA
cg04452713,NA,16741885,NA
cg04452872,NA,36740591,NA
cg04453140,NA,15694151,NA
cg04453471,NA,17756193,NA
cg04454042,NA,62652265,NA
cg04454360,NA,35692923,NA
cg04456854,NA,7697383,NA
cg04460656,NA,5726199,NA
cg04461329,NA,89616112,NA
cg04461706,NA,5647470,NA
cg04463011,NA,64643925,NA
cg04463613,NA,43799980,NA
cg04463703,NA,80789978,NA
cg04463889,NA,10754550,NA
cg04465073,NA,87723351,NA
cg04465078,NA,13702927,NA
cg04467576,NA,77741938,NA
cg04467805,NA,90665861,NA
cg04468741,NA,90799187,NA
cg04469448,NA,80616181,NA
cg04469650,NA,73806239,NA
cg04470013,NA,52724876,NA
cg04472379,NA,41707259,NA
cg04474425,NA,65773969,NA
cg04474832,NA,19781972,NA
cg04477010,97794166,30603145,R
cg04477106,NA,93602242,NA
cg04477447,NA,65797949,NA
cg04477970,NA,7709321,NA
cg04478143,NA,3741400,NA
cg04478353,NA,22755192,NA
cg04480633,NA,89603558,NA
cg04480914,NA,51764233,NA
cg04481096,NA,21775869,NA
cg04483213,NA,82623319,NA
cg04483487,NA,76767553,NA
cg04483809,NA,97773218,NA
cg04484646,NA,91626869,NA
cg04484962,NA,79603140,NA
cg04486857,NA,96787566,NA
cg04486940,NA,90608832,NA
cg04487260,NA,93744499,NA
cg04487404,NA,82720531,NA
cg04489412,32706112,58707242,G
cg04490243,NA,30784266,NA
cg04490547,NA,84780537,NA
cg04491282,NA,3747276,NA
cg04492620,NA,9736199,NA
cg04493448,NA,5766140,NA
cg04493740,NA,90606930,NA
cg04494540,NA,71803986,NA
cg04495483,NA,97692350,NA
cg04495664,NA,85639412,NA
cg04496356,NA,14636876,NA
cg04496378,NA,9705332,NA
cg04498228,NA,43787223,NA
cg04498434,NA,61700154,NA
cg04498823,NA,53706138,NA
cg04499114,90655107,93689446,R
cg04499301,NA,20784979,NA
cg04499392,NA,45705171,NA
cg04499492,NA,62779851,NA
cg04500460,NA,9796859,NA
cg04500524,NA,43645155,NA
cg04501234,NA,49735848,NA
cg04502704,NA,4713373,NA
cg04503340,NA,78740993,NA
cg04504095,NA,46706990,NA
cg04504700,67606273,66780112,G
cg04504730,NA,28713271,NA
cg04504957,NA,94717493,NA
cg04505310,NA,97691496,NA
cg04510365,NA,9639554,NA
cg04510441,NA,2650537,NA
cg04510523,NA,3775328,NA
cg04512256,NA,76695892,NA
cg04513616,NA,76750846,NA
cg04513967,NA,97616335,NA
cg04514601,NA,61745873,NA
cg04514736,NA,72654932,NA
cg04514882,NA,67707526,NA
cg04515429,NA,70659526,NA
cg04515859,NA,91783130,NA
cg04516501,NA,3746894,NA
cg04516741,NA,75793351,NA
cg04517300,NA,99690129,NA
cg04518304,NA,60712524,NA
cg04518473,NA,64714154,NA
cg04520607,NA,4706343,NA
cg04521819,NA,76697904,NA
cg04521925,NA,86632221,NA
cg04522213,NA,24780567,NA
cg04522339,NA,80733122,NA
cg04523259,NA,2784321,NA
cg04523536,NA,41733538,NA
cg04525271,NA,58729116,NA
cg04525496,NA,82609245,NA
cg04525811,NA,90640822,NA
cg04527275,NA,45713107,NA
cg04527423,NA,16803552,NA
cg04528819,NA,90763848,NA
cg04529370,NA,42746552,NA
cg04529572,NA,45701861,NA
cg04530845,NA,13602875,NA
cg04531442,NA,43667125,NA
cg04531630,NA,60725124,NA
cg04532288,NA,68762943,NA
cg04532770,NA,9774422,NA
cg04532921,NA,15724956,NA
cg04533279,NA,13768129,NA
cg04534032,NA,88749419,NA
cg04535387,NA,39781125,NA
cg04537039,NA,44704163,NA
cg04537173,NA,3658352,NA
cg04537978,NA,71716189,NA
cg04538134,NA,97755916,NA
cg04539386,NA,59739111,NA
cg04539724,NA,5760276,NA
cg04541229,NA,88654879,NA
cg04541569,NA,3784387,NA
cg04541946,NA,45674880,NA
cg04542842,NA,71783859,NA
cg04542940,NA,26746964,NA
cg04546455,NA,8672496,NA
cg04547147,NA,13622252,NA
cg04547234,NA,61603294,NA
cg04547312,NA,64735988,NA
cg04548249,NA,67733175,NA
cg04548337,NA,97704335,NA
cg04549703,79757879,35778820,R
cg04550865,NA,14653526,NA
cg04551607,NA,9629434,NA
cg04551707,NA,9614458,NA
cg04552989,NA,65776869,NA
cg04554246,NA,85787599,NA
cg04555097,NA,87753370,NA
cg04556126,NA,82640380,NA
cg04556535,NA,58775822,NA
cg04556560,NA,15771834,NA
cg04556644,NA,95746135,NA
cg04556945,91607895,73784956,G
cg04557233,NA,90788883,NA
cg04557744,NA,85800305,NA
cg04557908,NA,26690296,NA
cg04559534,NA,19758830,NA
cg04560456,NA,85630993,NA
cg04561309,NA,22688173,NA
cg04561327,NA,26759838,NA
cg04561332,NA,3740545,NA
cg04561722,NA,53801140,NA
cg04561747,90808429,73780869,R
cg04561751,NA,37723284,NA
cg04562304,NA,57702295,NA
cg04563556,NA,84736525,NA
cg04564000,NA,37784581,NA
cg04564274,NA,85723126,NA
cg04564383,NA,2709966,NA
cg04564770,NA,71767909,NA
cg04565054,NA,22658868,NA
cg04565108,NA,74787881,NA
cg04565674,NA,34760252,NA
cg04566220,NA,43752115,NA
cg04567480,NA,90789323,NA
cg04567755,26607582,36704571,R
cg04567783,NA,70810990,NA
cg04567893,NA,87697585,NA
cg04568616,NA,7752542,NA
cg04569181,NA,42725189,NA
cg04570333,NA,90762402,NA
cg04570692,NA,49682867,NA
cg04571282,NA,10717159,NA
cg04571367,NA,81614506,NA
cg04573180,NA,63761101,NA
cg04573595,NA,67699993,NA
cg04573984,NA,8695189,NA
cg04574209,NA,88772565,NA
cg04574222,NA,5783233,NA
cg04574379,NA,71740921,NA
cg04574922,73759226,97707500,R
cg04575049,NA,41761972,NA
cg04576021,NA,52688125,NA
cg04576672,NA,72805828,NA
cg04577801,NA,60805868,NA
cg04578922,NA,58764925,NA
cg04580111,NA,67681875,NA
cg04580151,NA,84702223,NA
cg04580925,NA,76610241,NA
cg04581938,NA,90680978,NA
cg04582357,NA,37670125,NA
cg04582364,NA,49754205,NA
cg04583031,99710116,94704448,G
cg04584281,NA,49710992,NA
cg04584489,NA,69672247,NA
cg04584667,NA,78804591,NA
cg04584884,NA,8605498,NA
cg04585017,NA,50782820,NA
cg04585382,NA,97694531,NA
cg04585419,NA,93633301,NA
cg04585822,NA,34620218,NA
cg04585931,NA,46675205,NA
cg04586036,NA,53767244,NA
cg04586876,NA,93790143,NA
cg04588674,NA,43745935,NA
cg04589802,NA,9804541,NA
cg04589887,NA,50792833,NA
cg04590068,NA,55740534,NA
cg04590080,NA,31642940,NA
cg04590273,NA,76759449,NA
cg04590323,NA,5769952,NA
cg04592375,NA,6704242,NA
cg04593944,NA,85772112,NA
cg04595593,52733549,60758280,G
cg04595822,NA,9795475,NA
cg04596060,NA,4730902,NA
cg04597648,NA,66669955,NA
cg04598984,70653933,58667267,R
cg04600154,NA,43712988,NA
cg04601137,NA,45792270,NA
cg04601228,NA,2718566,NA
cg04601691,NA,43610542,NA
cg04602433,NA,71764892,NA
cg04603482,NA,71737263,NA
cg04603718,NA,90650978,NA
cg04604143,NA,88723281,NA
cg04604276,23710837,53653871,G
cg04604747,NA,85725126,NA
cg04605217,NA,5626138,NA
cg04605537,NA,99799472,NA
cg04605572,NA,62799117,NA
cg04605670,NA,13652915,NA
cg04606307,NA,82788123,NA
cg04606769,NA,76750260,NA
cg04607114,NA,80767411,NA
cg04609342,NA,20732141,NA
cg04609694,NA,39616121,NA
cg04609744,NA,5810441,NA
cg04609859,NA,2784401,NA
cg04610156,NA,87626553,NA
cg04610399,NA,26793913,NA
cg04611179,NA,3799857,NA
cg04611891,NA,88748465,NA
cg04611908,NA,11712111,NA
cg04612171,NA,13802525,NA
cg04613586,NA,95758495,NA
cg04613777,NA,82617978,NA
cg04616259,58738839,96741847,R
cg04616318,NA,49758124,NA
cg04616549,NA,75797391,NA
cg04616566,NA,41788837,NA
cg04616606,NA,4751820,NA
cg04616768,NA,41683892,NA
cg04617412,NA,99653431,NA
cg04620020,NA,51805152,NA
cg04620668,NA,21681134,NA
cg04621100,NA,6745585,NA
cg04621435,NA,97686501,NA
cg04622913,NA,3611193,NA
cg04623623,NA,81675911,NA
cg04623857,NA,45671834,NA
cg04625072,NA,67667171,NA
cg04625646,NA,24643152,NA
cg04626222,NA,80754870,NA
cg04626565,NA,97624257,NA
cg04627377,NA,36653522,NA
cg04627479,NA,75774988,NA
cg04627926,NA,93653159,NA
cg04629621,NA,4713234,NA
cg04630359,NA,76799861,NA
cg04630382,NA,60690977,NA
cg04631128,NA,13612541,NA
cg04632369,NA,89700450,NA
cg04632686,NA,29749242,NA
cg04633983,NA,3747373,NA
cg04634493,24689260,6753289,R
cg04638311,NA,6615905,NA
cg04638416,NA,59753586,NA
cg04638909,NA,49632992,NA
cg04640560,NA,19646879,NA
cg04641706,NA,73700169,NA
cg04641831,NA,58752945,NA
cg04641870,NA,75740858,NA
cg04642300,NA,99611526,NA
cg04644460,NA,33795585,NA
cg04645342,NA,21652251,NA
cg04645545,8653279,5773577,R
cg04646275,NA,15768180,NA
cg04647200,NA,35711880,NA
cg04647533,NA,41629879,NA
cg04647605,NA,4803504,NA
cg04647787,NA,95809295,NA
cg04649033,NA,85624559,NA
cg04651121,NA,97799958,NA
cg04653168,NA,76648214,NA
cg04654552,13614206,2762548,R
cg04655309,NA,77620187,NA
cg04655481,NA,85703465,NA
cg04658357,NA,41623550,NA
cg04658591,NA,5736169,NA
cg04658601,NA,1681246,NA
cg04660060,97663452,52640543,R
cg04661107,NA,4632228,NA
cg04661272,NA,26772855,NA
cg04661614,63782242,91763905,R
cg04662284,NA,19784905,NA
cg04663705,NA,3610561,NA
cg04663744,NA,3708279,NA
cg04664262,NA,96618880,NA
cg04664817,NA,58713522,NA
cg04665120,NA,86755119,NA
cg04665204,NA,71696280,NA
cg04665471,NA,5795824,NA
cg04667664,NA,32620115,NA
cg04670354,NA,46697891,NA
cg04670975,NA,53630949,NA
cg04671066,NA,86611357,NA
cg04671080,8740918,31723209,R
cg04671121,NA,58742186,NA
cg04673724,NA,51786133,NA
cg04674625,NA,53653267,NA
cg04674988,NA,38681885,NA
cg04675439,NA,3662175,NA
cg04675539,NA,81696215,NA
cg04676354,NA,78603189,NA
cg04676614,NA,5776927,NA
cg04677464,31636868,8786549,R
cg04677859,NA,52769841,NA
cg04678825,NA,40770553,NA
cg04679148,NA,73715531,NA
cg04679197,NA,9784389,NA
cg04679505,NA,20653205,NA
cg04679564,NA,97740552,NA
cg04680480,NA,71708549,NA
cg04681538,NA,30740549,NA
cg04683187,NA,33657223,NA
cg04683740,NA,76799105,NA
cg04684673,NA,81794952,NA
cg04684870,NA,8672464,NA
cg04685372,NA,70796152,NA
cg04685888,NA,98605507,NA
cg04686121,NA,2682321,NA
cg04686788,NA,2725538,NA
cg04687515,NA,84653210,NA
cg04688368,NA,38639211,NA
cg04690108,NA,74780238,NA
cg04690272,NA,94603879,NA
cg04691296,NA,89748577,NA
cg04691333,NA,5762585,NA
cg04691337,NA,18776103,NA
cg04691460,NA,19696135,NA
cg04693958,NA,64690873,NA
cg04695023,30672108,88741352,G
cg04695454,NA,19625233,NA
cg04695476,NA,87632560,NA
cg04696116,NA,16805849,NA
cg04696266,NA,43707252,NA
cg04697817,NA,89708854,NA
cg04699040,NA,51764165,NA
cg04700328,NA,42661203,NA
cg04700737,99767870,96602953,R
cg04701542,NA,82740955,NA
cg04701907,NA,31715869,NA
cg04702241,NA,54732851,NA
cg04702586,NA,90765448,NA
cg04703270,NA,71805265,NA
cg04704265,NA,9640566,NA
cg04704458,NA,93772490,NA
cg04704690,NA,53755258,NA
cg04706178,NA,79737356,NA
cg04706544,NA,3612255,NA
cg04707251,NA,81699483,NA
cg04708453,NA,13664967,NA
cg04709365,NA,15608287,NA
cg04709427,NA,30694822,NA
cg04709860,NA,42730579,NA
cg04710768,NA,16688242,NA
cg04711590,NA,77706876,NA
cg04712261,NA,90794967,NA
cg04712826,NA,68767247,NA
cg04713304,NA,56660956,NA
cg04713622,NA,26622138,NA
cg04718017,NA,75745508,NA
cg04718414,92622362,49731841,G
cg04719776,NA,8737822,NA
cg04719986,NA,81705503,NA
cg04720265,NA,97653336,NA
cg04721110,NA,88806378,NA
cg04721809,NA,10754258,NA
cg04722310,NA,21725297,NA
cg04723117,NA,79725359,NA
cg04724018,NA,87675431,NA
cg04724146,NA,41694210,NA
cg04725311,NA,90681102,NA
cg04725401,NA,61653585,NA
cg04728121,NA,30709579,NA
cg04730910,NA,5645489,NA
cg04730961,NA,45700583,NA
cg04731143,NA,72730130,NA
cg04733387,NA,79711492,NA
cg04734576,NA,45740285,NA
cg04734735,NA,82741504,NA
cg04735138,NA,77700582,NA
cg04735310,NA,40657582,NA
cg04735541,NA,90606298,NA
cg04735886,NA,87793324,NA
cg04736140,NA,3758939,NA
cg04737131,NA,3765525,NA
cg04739571,NA,34710111,NA
cg04740794,NA,73704977,NA
cg04742492,NA,62623888,NA
cg04744098,NA,6666889,NA
cg04744780,NA,13697222,NA
cg04745561,NA,77743401,NA
cg04745590,42753988,87777499,G
cg04747504,NA,88609279,NA
cg04748006,NA,97723359,NA
cg04750290,NA,9633234,NA
cg04750593,NA,5682302,NA
cg04751083,NA,1769836,NA
cg04751868,NA,32749140,NA
cg04752582,NA,5717428,NA
cg04755031,NA,61728988,NA
cg04756207,NA,26675870,NA
cg04757064,NA,20624553,NA
cg04757109,NA,80795838,NA
cg04758190,NA,22745981,NA
cg04759478,NA,51670139,NA
cg04759679,NA,59724549,NA
cg04759874,NA,89731488,NA
cg04760427,NA,88670244,NA
cg04760895,NA,76808295,NA
cg04762133,NA,71646928,NA
cg04762682,NA,9749273,NA
cg04762699,NA,65803218,NA
cg04765298,NA,79726397,NA
cg04765320,NA,78612219,NA
cg04766337,NA,9692315,NA
cg04767553,NA,58627255,NA
cg04767647,NA,3773905,NA
cg04769602,NA,88742249,NA
cg04769815,NA,49724238,NA
cg04770203,13757160,61749944,R
cg04770352,NA,15719588,NA
cg04772891,NA,48776868,NA
cg04774073,NA,76629191,NA
cg04774357,NA,9768529,NA
cg04777174,NA,60657537,NA
cg04777732,NA,56775531,NA
cg04778723,NA,52755830,NA
cg04779597,NA,61688169,NA
cg04779946,NA,48738183,NA
cg04780142,NA,37623547,NA
cg04780462,NA,61768838,NA
cg04780546,NA,40787186,NA
cg04781683,NA,13618820,NA
cg04784052,NA,19767880,NA
cg04784307,NA,2704507,NA
cg04784316,NA,78784846,NA
cg04784672,NA,5805410,NA
cg04784920,NA,92611905,NA
cg04785091,NA,97612359,NA
cg04787627,NA,7781321,NA
cg04787747,NA,45695190,NA
cg04788970,NA,3806434,NA
cg04791769,NA,97636969,NA
cg04794183,NA,94753112,NA
cg04794444,28618972,9618534,G
cg04794813,NA,71787876,NA
cg04795355,NA,38776110,NA
cg04795810,NA,67661522,NA
cg04796289,NA,76807542,NA
cg04796803,NA,11719861,NA
cg04798271,NA,85674428,NA
cg04798758,NA,12603841,NA
cg04799897,NA,7748554,NA
